"","x"
"4970","Sdad1"
"4971","Gm43599"
"4972","Cxcl9"
"4973","Art3"
"4974","Cxcl10"
"4975","Nup54"
"4976","Scarb2"
"4977","Fam47e"
"4978","Stbd1"
"4979","Ccdc158"
"4980","Shroom3"
"4981","Sowahb"
"4982","Sept11"
"4983","Ccni"
"4984","2010109A12Rik"
"4985","Ccng2"
"4986","Cnot6l"
"4987","Mrpl1"
"4988","Fras1"
"4989","Anxa3"
"4990","Gm33370"
"4991","Gm8013"
"4992","Gm9484"
"4993","Bmp2k"
"4994","Paqr3"
"4995","Antxr2"
"4996","Cfap299"
"4997","Bmp3"
"4998","Prkg2"
"4999","Rasgef1b"
"5000","Vamp9"
"5001","Hnrnpd"
"5002","Gm17092"
"5003","Hnrnpdl"
"5004","Enoph1"
"5005","Sec31a"
"5006","5430416N02Rik"
"5007","Lin54"
"5008","Cops4"
"5009","Plac8"
"5010","Coq2"
"5011","Gm15777"
"5012","Hpse"
"5013","Helq"
"5014","Mrps18c"
"5015","Abraxas1"
"5016","Gm43514"
"5017","4930458D05Rik"
"5018","Gpat3"
"5019","9430085M18Rik"
"5020","Cds1"
"5021","Wdfy3"
"5022","Gm20548"
"5023","Arhgap24"
"5024","5430427N15Rik"
"5025","Ptpn13"
"5026","Gm42620"
"5027","Slc10a6"
"5028","1700016H13Rik"
"5029","Aff1"
"5030","Klhl8"
"5031","Hsd17b11"
"5032","Nudt9"
"5033","Sparcl1"
"5034","Dmp1"
"5035","Spp1"
"5036","Pkd2"
"5037","BC005561"
"5038","D930016D06Rik"
"5039","Zfp951"
"5040","Abcg3"
"5041","Gbp8"
"5042","Gbp9"
"5043","Gbp4"
"5044","Gbp10"
"5045","Gbp6"
"5046","Gm32051"
"5047","Lrrc8b"
"5048","Lrrc8c"
"5049","C230066G23Rik"
"5050","Lrrc8d"
"5051","Lrrc8dos"
"5052","Zfp326"
"5053","Gm28050"
"5054","Zfp644"
"5055","Hfm1"
"5056","Cdc7"
"5057","Tgfbr3"
"5058","Brdt"
"5059","Ephx4"
"5060","Gm17202"
"5061","Btbd8"
"5062","1700028K03Rik"
"5063","Glmn"
"5064","Rpap2"
"5065","Gm26692"
"5066","Gfi1"
"5067","Evi5"
"5068","Ube2d2b"
"5069","Dipk1a"
"5070","Mtf2"
"5071","Tmed5"
"5072","Ccdc18"
"5073","Dr1"
"5074","Pigg"
"5075","Pde6b"
"5076","Atp5k"
"5077","Mfsd7a"
"5078","Pcgf3"
"5079","Gak"
"5080","Tmem175"
"5081","Dgkq"
"5082","Idua"
"5083","Fgfrl1"
"5084","Gm20629"
"5085","Vmn2r13"
"5086","Crlf2"
"5087","5430403G16Rik"
"5088","4930522L14Rik"
"5089","A430073D23Rik"
"5090","Gm26779"
"5091","Gm15446"
"5092","1010001B22Rik"
"5093","Zfp932"
"5094","Gm17655"
"5095","Gm35315"
"5096","Plcxd1"
"5097","Gtpbp6"
"5098","Zfp605"
"5099","Chfr"
"5100","Gm15787"
"5101","Golga3"
"5102","Gm43138"
"5103","Gm43137"
"5104","Ankle2"
"5105","Pgam5"
"5106","Gm15788"
"5107","Pxmp2"
"5108","Pole"
"5109","P2rx2"
"5110","Lrcol1"
"5111","Fbrsl1"
"5112","Gm42596"
"5113","A630023P12Rik"
"5114","Galnt9"
"5115","Noc4l"
"5116","Ddx51"
"5117","Gm42595"
"5118","Ep400"
"5119","Gm15559"
"5120","Pus1"
"5121","Ulk1"
"5122","Hscb"
"5123","Chek2"
"5124","Ttc28"
"5125","Pitpnb"
"5126","Gm43118"
"5127","Mn1"
"5128","Cryba4"
"5129","Crybb1"
"5130","Tpst2"
"5131","Tfip11"
"5132","Srrd"
"5133","Hps4"
"5134","Grk3"
"5135","Crybb3"
"5136","2900026A02Rik"
"5137","Gm42161"
"5138","Sgsm1"
"5139","Cmklr1"
"5140","Ficd"
"5141","Sart3"
"5142","Iscu"
"5143","Tmem119"
"5144","Selplg"
"5145","Coro1c"
"5146","Ssh1"
"5147","Usp30"
"5148","Alkbh2"
"5149","Ung"
"5150","Acacb"
"5151","Myo1h"
"5152","Kctd10"
"5153","Ube3b"
"5154","Mmab"
"5155","Mvk"
"5156","Fam222a"
"5157","Trpv4"
"5158","Gltp"
"5159","Tchp"
"5160","Git2"
"5161","4930515G01Rik"
"5162","Ankrd13a"
"5163","1500011B03Rik"
"5164","Oasl2"
"5165","Gm13822"
"5166","Oasl1"
"5167","2210016L21Rik"
"5168","Sppl3"
"5169","Gm10401"
"5170","Acads"
"5171","Unc119b"
"5172","Mlec"
"5173","Pop5"
"5174","Rnf10"
"5175","Coq5"
"5176","Dynll1"
"5177","Gm13830"
"5178","Srsf9"
"5179","Gatc"
"5180","Triap1"
"5181","Cox6a1"
"5182","Gm42903"
"5183","Gm13832"
"5184","Pla2g1b"
"5185","Sirt4"
"5186","Pxn"
"5187","Gm13840"
"5188","Gcn1"
"5189","1110006O24Rik"
"5190","Rab35"
"5191","Bicdl1"
"5192","Cit"
"5193","Gm14508"
"5194","Prkab1"
"5195","Hspb8"
"5196","Srrm4os"
"5197","Srrm4"
"5198","Suds3"
"5199","9530046B11Rik"
"5200","Taok3"
"5201","Pebp1"
"5202","Gm10399"
"5203","Vsig10"
"5204","Wsb2"
"5205","Rfc5"
"5206","Gm15728"
"5207","Ksr2"
"5208","Fbxo21"
"5209","Tesc"
"5210","Fbxw8"
"5211","Gm9754"
"5212","Rnft2"
"5213","2410131K14Rik"
"5214","Med13l"
"5215","Tbx3"
"5216","Rbm19"
"5217","Gm10390"
"5218","Lhx5"
"5219","Sdsl"
"5220","Plbd2"
"5221","Slc8b1"
"5222","Tpcn1"
"5223","Iqcd"
"5224","Rita1"
"5225","Ddx54"
"5226","Gm43579"
"5227","Gm15749"
"5228","Rasal1"
"5229","Dtx1"
"5230","Oas2"
"5231","Oas3"
"5232","Gm43069"
"5233","Oas1c"
"5234","Oas1h"
"5235","Oas1g"
"5236","Oas1a"
"5237","Ptpn11"
"5238","Hectd4"
"5239","Trafd1"
"5240","Gm42917"
"5241","Gm42918"
"5242","Naa25"
"5243","Erp29"
"5244","Tmem116"
"5245","Adam1a"
"5246","Mapkapk5"
"5247","Aldh2"
"5248","Acad12"
"5249","Acad10"
"5250","Brap"
"5251","Atxn2"
"5252","Gm16552"
"5253","Sh2b3"
"5254","Pheta1"
"5255","Cux2"
"5256","Ccdc63"
"5257","Ppp1cc"
"5258","Hvcn1"
"5259","Tctn1"
"5260","Pptc7"
"5261","Rad9b"
"5262","Vps29"
"5263","Fam216a"
"5264","Gpn3"
"5265","Arpc3"
"5266","Gm42829"
"5267","Anapc7"
"5268","Atp2a2"
"5269","Ift81"
"5270","P2rx7"
"5271","P2rx4"
"5272","Camkk2"
"5273","Anapc5"
"5274","Rnf34"
"5275","Kdm2b"
"5276","A930024E05Rik"
"5277","Gm2479"
"5278","Orai1"
"5279","Morn3"
"5280","Tmem120b"
"5281","Rhof"
"5282","AI480526"
"5283","Gm38102"
"5284","4932422M17Rik"
"5285","Setd1b"
"5286","Psmd9"
"5287","Wdr66"
"5288","Gm15860"
"5289","Bcl7a"
"5290","5830487J09Rik"
"5291","Gm15747"
"5292","Mlxip"
"5293","Gm43813"
"5294","Lrrc43"
"5295","Gm15751"
"5296","Diablo"
"5297","B3gnt4"
"5298","Gm49027"
"5299","Vps33a"
"5300","Clip1"
"5301","Zcchc8"
"5302","Rsrc2"
"5303","Kntc1"
"5304","Hcar2"
"5305","Denr"
"5306","Ccdc62"
"5307","Hip1r"
"5308","Vps37b"
"5309","Gm34086"
"5310","Gm43661"
"5311","Abcb9"
"5312","Gm16001"
"5313","Ogfod2"
"5314","Arl6ip4"
"5315","Pitpnm2"
"5316","Mphosph9"
"5317","2810006K23Rik"
"5318","Cdk2ap1"
"5319","Sbno1"
"5320","Kmt5a"
"5321","Rilpl2"
"5322","Snrnp35"
"5323","Rilpl1"
"5324","Tmed2"
"5325","Ddx55"
"5326","Eif2b1"
"5327","Gtf2h3"
"5328","Tctn2"
"5329","Atp6v0a2"
"5330","4930404A12Rik"
"5331","Dnah10"
"5332","Ccdc92"
"5333","Zfp664"
"5334","Rflna"
"5335","Ncor2"
"5336","Gm42839"
"5337","Gm32585"
"5338","Scarb1"
"5339","Gm40323"
"5340","Ubc"
"5341","Gm10382"
"5342","Dhx37"
"5343","Bri3bp"
"5344","Aacs"
"5345","Tmem132b"
"5346","Tmem132c"
"5347","Slc15a4"
"5348","Glt1d1"
"5349","Stx2"
"5350","Ran"
"5351","Adgrd1"
"5352","Sfswap"
"5353","Mmp17"
"5354","Zfp11"
"5355","Mrps17"
"5356","Nipsnap2"
"5357","Gm15903"
"5358","Psph"
"5359","Cct6a"
"5360","Sumf2"
"5361","Phkg1"
"5362","Chchd2"
"5363","Zbed5"
"5364","Nupr1l"
"5365","Vkorc1l1"
"5366","Gusb"
"5367","Asl"
"5368","Crcp"
"5369","Tpst1"
"5370","Kctd7"
"5371","Rabgef1"
"5372","Tmem248"
"5373","Gm6598"
"5374","Sbds"
"5375","Tyw1"
"5376","Caln1"
"5377","Galnt17"
"5378","Auts2"
"5379","2810432F15Rik"
"5380","4930563F08Rik"
"5381","Gm42439"
"5382","Castor2"
"5383","Rcc1l"
"5384","Gtf2ird2"
"5385","Ncf1"
"5386","Gtf2i"
"5387","Gtf2ird1"
"5388","Clip2"
"5389","Gm42884"
"5390","Rfc2"
"5391","Lat2"
"5392","Eif4h"
"5393","Limk1"
"5394","Eln"
"5395","Mettl27"
"5396","Cldn4"
"5397","Cldn3"
"5398","Wbscr25"
"5399","Abhd11"
"5400","Stx1a"
"5401","Bud23"
"5402","Dnajc30"
"5403","Vps37d"
"5404","Mlxipl"
"5405","Tbl2"
"5406","Bcl7b"
"5407","Baz1b"
"5408","Fzd9"
"5409","Nsun5"
"5410","Pom121"
"5411","Hip1"
"5412","Rhbdd2"
"5413","Por"
"5414","Tmem120a"
"5415","Styxl1"
"5416","Mdh2"
"5417","Hspb1"
"5418","Ywhag"
"5419","Ssc4d"
"5420","Dtx2"
"5421","Upk3bl"
"5422","Rasa4"
"5423","Polr2j"
"5424","Lrwd1"
"5425","Alkbh4"
"5426","Orai2"
"5427","Prkrip1"
"5428","Sh2b2"
"5429","Cux1"
"5430","Gm16599"
"5431","Ift22"
"5432","4933404O12Rik"
"5433","Fis1"
"5434","Cldn15"
"5435","Znhit1"
"5436","Plod3"
"5437","Ap1s1"
"5438","Serpine1"
"5439","Trim56"
"5440","Ache"
"5441","Ufsp1"
"5442","Srrt"
"5443","Trip6"
"5444","Slc12a9"
"5445","Ephb4"
"5446","Zan"
"5447","Epo"
"5448","Pop7"
"5449","9130604C24Rik"
"5450","Gm8066"
"5451","Gigyf1"
"5452","Gnb2"
"5453","Mospd3"
"5454","Pcolce"
"5455","Fbxo24"
"5456","Gm36266"
"5457","Lrch4"
"5458","Sap25"
"5459","Irs3"
"5460","Agfg2"
"5461","Nyap1"
"5462","Tsc22d4"
"5463","Ppp1r35"
"5464","Mepce"
"5465","Zcwpw1"
"5466","Pilra"
"5467","Pilrb1"
"5468","Gm36551"
"5469","Pilrb2"
"5470","Zkscan1"
"5471","Zscan21"
"5472","Zfp113"
"5473","Cops6"
"5474","Mcm7"
"5475","Ap4m1"
"5476","Taf6"
"5477","Cnpy4"
"5478","Mblac1"
"5479","Lamtor4"
"5480","Map11"
"5481","6330418K02Rik"
"5482","Gal3st4"
"5483","Gpc2"
"5484","Pvrig"
"5485","Gm10874"
"5486","Zfp157"
"5487","Zfp68"
"5488","A430033K04Rik"
"5489","Fam20c"
"5490","Pdgfa"
"5491","6330403L08Rik"
"5492","Prkar1b"
"5493","Gm15672"
"5494","Dnaaf5"
"5495","Sun1"
"5496","Get4"
"5497","Adap1"
"5498","Cox19"
"5499","3110082I17Rik"
"5500","Gpr146"
"5501","C130050O18Rik"
"5502","Gper1"
"5503","Zfand2a"
"5504","Micall2"
"5505","Ints1"
"5506","Mafk"
"5507","Tmem184a"
"5508","Psmg3"
"5509","Elfn1"
"5510","Mad1l1"
"5511","Gm16122"
"5512","Gm16121"
"5513","Gm16120"
"5514","Nudt1"
"5515","Mrm2"
"5516","Snx8"
"5517","Eif3b"
"5518","Gm4869"
"5519","Chst12"
"5520","Lfng"
"5521","Ttyh3"
"5522","Iqce"
"5523","Brat1"
"5524","Amz1"
"5525","Gna12"
"5526","Card11"
"5527","Sdk1"
"5528","Foxk1"
"5529","Ap5z1"
"5530","Radil"
"5531","Wipi2"
"5532","Slc29a4"
"5533","Tnrc18"
"5534","Fbxl18"
"5535","D430018E03Rik"
"5536","Actb"
"5537","Fscn1"
"5538","Rnf216"
"5539","Gm43378"
"5540","Rbakdn"
"5541","Rbak"
"5542","Zfp12"
"5543","Zfp316"
"5544","BC030343"
"5545","E130309D02Rik"
"5546","Zdhhc4"
"5547","0610040B10Rik"
"5548","Gm20635"
"5549","Kdelr2"
"5550","Daglb"
"5551","Rac1"
"5552","Fam220a"
"5553","Fam220a.1"
"5554","Cyth3"
"5555","Usp42"
"5556","D130017N08Rik"
"5557","Eif2ak1"
"5558","Ankrd61"
"5559","Aimp2"
"5560","Pms2"
"5561","Gm17135"
"5562","Rsph10b"
"5563","Ccz1"
"5564","Lmtk2"
"5565","Bhlha15"
"5566","Tecpr1"
"5567","2900089D17Rik"
"5568","Bri3"
"5569","Baiap2l1"
"5570","Gm15708"
"5571","Nptx2"
"5572","Trrap"
"5573","Smurf1"
"5574","Kpna7"
"5575","Arpc1a"
"5576","Arpc1b"
"5577","Pdap1"
"5578","Bud31"
"5579","Ptcd1"
"5580","Cpsf4"
"5581","Atp5j2"
"5582","Zkscan14"
"5583","Zkscan5"
"5584","Zfp655"
"5585","Zscan25"
"5586","Cyp3a57"
"5587","B230303O12Rik"
"5588","Gm43625"
"5589","Rnf6"
"5590","Cdk8"
"5591","Usp12"
"5592","Rasl11a"
"5593","Gtf3a"
"5594","Mtif3"
"5595","Lnx2"
"5596","Polr1d"
"5597","Flt3"
"5598","D5Ertd605e"
"5599","Pan3"
"5600","Flt1"
"5601","Pomp"
"5602","Slc46a3"
"5603","Mtus2"
"5604","Slc7a1"
"5605","Ubl3"
"5606","Katnal1"
"5607","Gm15406"
"5608","1810059H22Rik"
"5609","5930430L01Rik"
"5610","Gm15411"
"5611","Gm15408"
"5612","Hmgb1"
"5613","Mm2pr"
"5614","Gm42788"
"5615","Gm43332"
"5616","Uspl1"
"5617","2310047D07Rik"
"5618","Alox5ap"
"5619","BC028471"
"5620","Medag"
"5621","Tex26"
"5622","Gm15997"
"5623","Wdr95"
"5624","Hsph1"
"5625","B3glct"
"5626","Fry"
"5627","Brca2"
"5628","N4bp2l1"
"5629","Gm43597"
"5630","N4bp2l2"
"5631","Pds5b"
"5632","Gm36447"
"5633","Stard13"
"5634","5430435K18Rik"
"5635","D730045B01Rik"
"5636","1700028E10Rik"
"5637","Rfc3"
"5638","Gm20559"
"5639","Samd9l"
"5640","Hepacam2"
"5641","Vps50"
"5642","Tfpi2"
"5643","Gng11"
"5644","Bet1"
"5645","Col1a2"
"5646","Casd1"
"5647","Sgce"
"5648","Peg10"
"5649","Ppp1r9a"
"5650","Pon3"
"5651","Pon2"
"5652","Pdk4"
"5653","Dync1i1"
"5654","Slc25a13"
"5655","Sem1"
"5656","Dlx5"
"5657","Sdhaf3"
"5658","Tac1"
"5659","Asns"
"5660","C1galt1"
"5661","Col28a1"
"5662","Mios"
"5663","Rpa3"
"5664","Umad1"
"5665","Gm16055"
"5666","Gm16043"
"5667","A430035B10Rik"
"5668","Glcci1"
"5669","Ica1"
"5670","Ndufa4"
"5671","Phf14"
"5672","Thsd7a"
"5673","Gm44129"
"5674","Tmem106b"
"5675","Tmem168"
"5676","Bmt2"
"5677","Gpr85"
"5678","2610001J05Rik"
"5679","1110019D14Rik"
"5680","Mdfic"
"5681","Gm15473"
"5682","Gm4876"
"5683","Tes"
"5684","Gm15581"
"5685","Cav2"
"5686","Cav1"
"5687","Met"
"5688","Capza2"
"5689","St7"
"5690","Wnt2"
"5691","Cftr"
"5692","Cttnbp2"
"5693","Gm20186"
"5694","Lsm8"
"5695","Kcnd2"
"5696","Tspan12"
"5697","Gm30270"
"5698","Ing3"
"5699","Cped1"
"5700","Wnt16"
"5701","Fam3c"
"5702","Ptprz1"
"5703","Aass"
"5704","Cadps2"
"5705","Ndufa5"
"5706","Wasl"
"5707","Tmem229a"
"5708","Pot1a"
"5709","Grm8"
"5710","6530409C15Rik"
"5711","Zfp800"
"5712","Gcc1"
"5713","Arf5"
"5714","Fscn3"
"5715","Snd1"
"5716","Lrrc4"
"5717","Rbm28"
"5718","Impdh1"
"5719","Hilpda"
"5720","Fam71f2"
"5721","Fam71f1"
"5722","Calu"
"5723","Opn1sw"
"5724","Ccdc136"
"5725","Flnc"
"5726","Atp6v1f"
"5727","Kcp"
"5728","Irf5"
"5729","Tnpo3"
"5730","Tspan33"
"5731","Smo"
"5732","Ahcyl2"
"5733","Strip2"
"5734","Nrf1"
"5735","Rncr4"
"5736","Ube2h"
"5737","1700095J07Rik"
"5738","Zc3hc1"
"5739","Klhdc10"
"5740","Tmem209"
"5741","Cpa2"
"5742","Cep41"
"5743","Mest"
"5744","Copg2"
"5745","Lncpint"
"5746","Gm13833"
"5747","2210408F21Rik"
"5748","Gm14532"
"5749","Mkln1os"
"5750","Gm13844"
"5751","Mkln1"
"5752","Podxl"
"5753","Gm43154"
"5754","Gm13848"
"5755","Gm13849"
"5756","Plxna4"
"5757","Chchd3"
"5758","Exoc4"
"5759","Lrguk"
"5760","Gm13856"
"5761","Slc35b4"
"5762","Akr1b3"
"5763","Akr1b8"
"5764","Akr1b10"
"5765","Bpgm"
"5766","Cald1"
"5767","Gm13861"
"5768","Gm14547"
"5769","Agbl3"
"5770","Tmem140"
"5771","Cyren"
"5772","Wdr91"
"5773","Slc23a4"
"5774","Cnot4"
"5775","Nup205"
"5776","1810058I24Rik"
"5777","Mtpn"
"5778","Chrm2"
"5779","Ptn"
"5780","Dgki"
"5781","1700111E14Rik"
"5782","Creb3l2"
"5783","Trim24"
"5784","Svopl"
"5785","Atp6v0a4"
"5786","Tmem213"
"5787","D630045J12Rik"
"5788","Zc3hav1l"
"5789","Zc3hav1"
"5790","Ttc26"
"5791","Ubn2"
"5792","Fmc1"
"5793","Luc7l2"
"5794","Klrg2"
"5795","Clec2l"
"5796","Hipk2"
"5797","Tbxas1"
"5798","Parp12"
"5799","4930599N23Rik"
"5800","Kdm7a"
"5801","Gm49041"
"5802","Slc37a3"
"5803","Rab19"
"5804","Mkrn1"
"5805","Gm10244"
"5806","Adck2"
"5807","Gm16272"
"5808","Ndufb2"
"5809","Braf"
"5810","Mrps33"
"5811","Agk"
"5812","E330009J07Rik"
"5813","Ssbp1"
"5814","Clec5a"
"5815","Mgam"
"5816","Mgam2-ps"
"5817","Trbv1"
"5818","Trbv2"
"5819","Trbv3"
"5820","5830405F06Rik"
"5821","Trbv4"
"5822","Trbv19"
"5823","Trbv24"
"5824","Trbv26"
"5825","Trbv29"
"5826","Prss2"
"5827","Trbc1"
"5828","Trbc2"
"5829","Trbv31"
"5830","Ephb6"
"5831","Trpv6"
"5832","Pip"
"5833","Sval2"
"5834","Gstk1"
"5835","Tmem139"
"5836","Casp2"
"5837","Clcn1"
"5838","Gm44284"
"5839","Zyx"
"5840","Epha1"
"5841","2010310C07Rik"
"5842","Tcaf2"
"5843","Tcaf1"
"5844","Gm44731"
"5845","Arhgef5"
"5846","Tpk1"
"5847","Cntnap2"
"5848","Cul1"
"5849","Ezh2"
"5850","Pdia4"
"5851","Zfp786"
"5852","Zfp398"
"5853","Zfp282"
"5854","Zfp212"
"5855","Zfp956"
"5856","Zfp777"
"5857","Zfp746"
"5858","Krba1"
"5859","Zfp467"
"5860","Atp6v0e2"
"5861","Lrrc61"
"5862","Rarres2"
"5863","Repin1"
"5864","Zfp775"
"5865","Gimap8"
"5866","Gimap9"
"5867","Gimap4"
"5868","Gimap6"
"5869","Gimap7"
"5870","Gimap1os"
"5871","Gimap1"
"5872","Gimap5"
"5873","Gimap3"
"5874","Tmem176b"
"5875","Tmem176a"
"5876","Aoc1"
"5877","Malsu1"
"5878","Igf2bp3"
"5879","Tra2a"
"5880","Ccdc126"
"5881","Fam221a"
"5882","Stk31"
"5883","Npy"
"5884","Mpp6"
"5885","Gsdme"
"5886","Osbpl3"
"5887","Cycs"
"5888","5430402O13Rik"
"5889","4921507P07Rik"
"5890","C530044C16Rik"
"5891","Gm32479"
"5892","0610033M10Rik"
"5893","Nfe2l3"
"5894","Hnrnpa2b1"
"5895","Cbx3"
"5896","Snx10"
"5897","Skap2"
"5898","Gm44077"
"5899","Hoxa1"
"5900","Hotairm1"
"5901","Hoxa3"
"5902","Gm15050"
"5903","Hibadh"
"5904","Tax1bp1"
"5905","Jazf1"
"5906","Creb5"
"5907","Tril"
"5908","Chn2"
"5909","Gm15527"
"5910","9130019P16Rik"
"5911","Prr15"
"5912","Wipf3"
"5913","Scrn1"
"5914","Fkbp14"
"5915","Plekha8"
"5916","Gm28402"
"5917","Mturn"
"5918","Znrf2"
"5919","Nod1"
"5920","Ggct"
"5921","Gars"
"5922","Mindy4"
"5923","Gm44073"
"5924","Itprid1"
"5925","Pde1c"
"5926","Lsm5"
"5927","Avl9"
"5928","Kbtbd2"
"5929","Fkbp9"
"5930","Nt5c3"
"5931","Vmn1r4"
"5932","Ppm1k"
"5933","Herc6"
"5934","Lancl2"
"5935","Vopp1"
"5936","Abcg2"
"5937","Herc3"
"5938","Fam13a"
"5939","Gm45060"
"5940","BB365896"
"5941","Tigd2"
"5942","Gprin3"
"5943","Gm5570"
"5944","Snca"
"5945","A730020E08Rik"
"5946","Ccser1"
"5947","Grid2"
"5948","Smarcad1"
"5949","Hpgds"
"5950","Tnip3"
"5951","Ndnf"
"5952","Prdm5"
"5953","Mad2l1"
"5954","4930597O21Rik"
"5955","Gng12"
"5956","Gm36816"
"5957","Gadd45a"
"5958","E230016M11Rik"
"5959","A430010J10Rik"
"5960","Serbp1"
"5961","Il12rb2"
"5962","Il23r"
"5963","Gm42889"
"5964","Tacstd2"
"5965","Igkv1-110"
"5966","Igkv4-55"
"5967","Gm30211"
"5968","Igkc"
"5969","Rpia"
"5970","Eif2ak3"
"5971","Thnsl2"
"5972","Smyd1"
"5973","Krcc1"
"5974","Cd8b1"
"5975","Gm44174"
"5976","Gm44175"
"5977","Cd8a"
"5978","Rmnd5a"
"5979","Rnf103"
"5980","Chmp3"
"5981","Kdm3a"
"5982","Reep1"
"5983","Mrpl35"
"5984","Immt"
"5985","Ptcd3"
"5986","Polr1a"
"5987","Gm26628"
"5988","St3gal5"
"5989","Gm38832"
"5990","Usp39"
"5991","Gm45051"
"5992","0610030E20Rik"
"5993","Tmem150a"
"5994","Rnf181"
"5995","Vamp5"
"5996","Vamp8"
"5997","Ggcx"
"5998","Mat2a"
"5999","Capg"
"6000","Elmod3"
"6001","Retsat"
"6002","Tgoln1"
"6003","Gm20536"
"6004","Tcf7l1"
"6005","Gm15401"
"6006","Gm15402"
"6007","Kcmf1"
"6008","Gm26640"
"6009","Tmsb10"
"6010","Gm20560"
"6011","Dnah6"
"6012","Suclg1"
"6013","Gm9008"
"6014","Ctnna2"
"6015","Reg3b"
"6016","Reg3g"
"6017","Gcfc2"
"6018","Mrpl19"
"6019","Eva1a"
"6020","Pole4"
"6021","Hk2"
"6022","Gm32591"
"6023","Sema4f"
"6024","M1ap"
"6025","Dok1"
"6026","Loxl3"
"6027","Htra2"
"6028","Aup1"
"6029","Dqx1"
"6030","Pcgf1"
"6031","Lbx2"
"6032","Ccdc142"
"6033","Ccdc142os"
"6034","Mrpl53"
"6035","Mogs"
"6036","Wbp1"
"6037","Ino80b"
"6038","Rtkn"
"6039","Wdr54"
"6040","1700003E16Rik"
"6041","Dctn1"
"6042","Gm15624"
"6043","Slc4a5"
"6044","Mthfd2"
"6045","Mob1a"
"6046","Bola3"
"6047","Tet3"
"6048","B230319C09Rik"
"6049","Dguok"
"6050","Actg2"
"6051","Stambp"
"6052","Gm21284"
"6053","Atp6v1b1"
"6054","1700124L16Rik"
"6055","Tex261"
"6056","Nagk"
"6057","Paip2b"
"6058","Zfp638"
"6059","Gm43920"
"6060","Dysf"
"6061","Gm44127"
"6062","Cyp26b1"
"6063","Exoc6b"
"6064","Spr"
"6065","Sfxn5"
"6066","Rab11fip5"
"6067","Smyd5"
"6068","Pradc1"
"6069","Cct7"
"6070","Egr4"
"6071","Alms1"
"6072","Nat8f7"
"6073","Nat8f3"
"6074","Nat8f6"
"6075","Nat8f5"
"6076","Nat8"
"6077","Nat8f2"
"6078","Nat8f4"
"6079","Nat8f1"
"6080","Tprkb"
"6081","Dusp11"
"6082","Gm19265"
"6083","Tgfa"
"6084","Fam136a"
"6085","Snrpg"
"6086","Gm44941"
"6087","Pcyox1"
"6088","Tia1"
"6089","C87436"
"6090","A430078I02Rik"
"6091","2310040G24Rik"
"6092","Gm44386"
"6093","Pcbp1"
"6094","1600020E01Rik"
"6095","Asprv1"
"6096","Mxd1"
"6097","Snrnp27"
"6098","Gmcl1"
"6099","Gm44036"
"6100","Anxa4"
"6101","2610306M01Rik"
"6102","Aak1"
"6103","Gm44091"
"6104","Nfu1"
"6105","Gfpt1"
"6106","D6Ertd527e"
"6107","Antxr1"
"6108","Arhgap25"
"6109","Aplf"
"6110","Gm44097"
"6111","Rab43"
"6112","Isy1"
"6113","Cnbp"
"6114","Copg1"
"6115","Gm26636"
"6116","Hmces"
"6117","H1fx"
"6118","Gm5577"
"6119","Rab7"
"6120","Rpn1"
"6121","Gata2"
"6122","Eefsec"
"6123","Ruvbl1"
"6124","Sec61a1"
"6125","Gm44170"
"6126","Kbtbd12"
"6127","Mgll"
"6128","Abtb1"
"6129","Podxl2"
"6130","Mcm2"
"6131","Tpra1"
"6132","4933427D06Rik"
"6133","Gm26811"
"6134","Plxna1"
"6135","Chchd6"
"6136","Txnrd3"
"6137","Vmn1r42"
"6138","Vmn1r43"
"6139","Zxdc"
"6140","Cfap100"
"6141","Klf15"
"6142","Aldh1l1"
"6143","Slc41a3"
"6144","Iqsec1"
"6145","Gm44123"
"6146","Nup210"
"6147","Hdac11"
"6148","Fbln2"
"6149","1810044D09Rik"
"6150","Chchd4"
"6151","Tmem43"
"6152","Xpc"
"6153","Lsm3"
"6154","Slc6a6"
"6155","Grip2"
"6156","Ccdc174"
"6157","4930590J08Rik"
"6158","Nr2c2"
"6159","Mrps25"
"6160","Rbsn"
"6161","Prickle2"
"6162","Adamts9"
"6163","A730049H05Rik"
"6164","Gm15737"
"6165","9530026P05Rik"
"6166","Magi1"
"6167","Slc25a26"
"6168","Lrig1"
"6169","Kbtbd8"
"6170","Suclg2"
"6171","Eogt"
"6172","Tmf1"
"6173","Uba3"
"6174","Arl6ip5"
"6175","Frmd4b"
"6176","Mitf"
"6177","Foxp1"
"6178","Gm20705"
"6179","Eif4e3"
"6180","Prok2"
"6181","Rybp"
"6182","Shq1"
"6183","Gxylt2"
"6184","Ppp4r2"
"6185","Gm43948"
"6186","Pdzrn3"
"6187","Gm26911"
"6188","Chl1"
"6189","Cntn4"
"6190","Trnt1"
"6191","Crbn"
"6192","Setmar"
"6193","Sumf1"
"6194","Itpr1"
"6195","Gm44040"
"6196","0610040F04Rik"
"6197","Gm17055"
"6198","Bhlhe40"
"6199","Arl8b"
"6200","Edem1"
"6201","Grm7"
"6202","Lmcd1"
"6203","Oxtr"
"6204","Rad18"
"6205","Srgap3"
"6206","Gm44081"
"6207","Thumpd3"
"6208","Gt(ROSA)26Sor"
"6209","Setd5"
"6210","Lhfpl4"
"6211","Mtmr14"
"6212","Cpne9"
"6213","Brpf1"
