"","Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"279","Msn",1.64354367090899e-07,-0.433158054536831,0.93,0.956,0.00274636147408893
"280","Ldha",1.79061180031882e-07,0.422886004415037,0.906,0.82,0.00299211231833274
"281","Psmb6",1.9189943711588e-07,0.540742702631289,0.416,0.234,0.00320663959420636
"282","Sycp2",1.94122195989299e-07,-0.68278990809172,0.131,0.278,0.00324378189498118
"283","Ftl1",1.94876829071842e-07,-0.292069212016691,0.99,1,0.00325639181379049
"284","Elof1",1.97869766830465e-07,0.502148593900894,0.244,0.098,0.00330640380373707
"285","Ddx6",1.98960478389256e-07,-0.487417351653607,0.385,0.59,0.00332462959388447
"286","Atp5f1",2.0123717638549e-07,0.487168392855241,0.71,0.566,0.00336267321740154
"287","Psmd8",2.02895062106043e-07,0.527678413983863,0.426,0.249,0.00339037648779198
"288","Bnip3l",2.07236791720612e-07,0.565919234819869,0.641,0.551,0.00346292678965143
"289","Gpcpd1",2.15529540083372e-07,-0.683998277508326,0.387,0.546,0.00360149861479315
"290","Gm31814",2.16676264883649e-07,-0.312482786610469,0.018,0.102,0.00362066038620577
"291","B4galnt1",2.40493687909298e-07,0.598374265477519,0.596,0.449,0.00401864952496437
"292","Chil1",2.47061758777932e-07,-0.478436635482445,0.15,0.312,0.00412840198917925
"293","Ran",2.63067094037051e-07,0.553006980662181,0.523,0.376,0.00439585114135913
"294","Pdlim4",2.66291560438454e-07,0.376532814120994,0.128,0.024,0.00444973197492657
"295","Il1rapl1",2.99694282552984e-07,-0.488893382519092,0.087,0.224,0.00500789146146037
