"","Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"284","Hint1",3.20883567985832e-140,-0.500413985957571,0.897,0.918,5.8092761148155e-136
"285","Txnl1",5.04590672428907e-140,-0.396540845638653,0.84,0.889,9.13510953365294e-136
"286","Slc1a1",9.89949688647363e-140,0.333654772756666,0.662,0.354,1.79220491632719e-135
"287","Pfn1",2.66075544593458e-139,-0.510354914272005,0.984,0.987,4.81703165931996e-135
"288","C4b",2.75698757927531e-139,0.486951645470347,0.525,0.218,4.99125031352003e-135
"289","Prickle2",6.18826281388704e-139,0.442921203139453,0.847,0.566,1.12032309982611e-134
"290","Stat5a",2.23007143301559e-138,0.390887874469303,0.801,0.549,4.03732132233143e-134
"291","Ndrg1",2.23293504820429e-138,0.483488739910216,0.96,0.853,4.04250561126905e-134
"292","Ranbp1",3.45590899554008e-138,-0.509969557022512,0.85,0.877,6.25657764552577e-134
"293","Lpin1",4.94629115726784e-138,0.617911759970583,0.692,0.431,8.95476551111769e-134
"294","Tmtc1",5.82782331048356e-137,0.357610613302653,0.496,0.19,1.05506913212994e-132
"295","Srebf1",7.08794728163282e-137,0.714812570507934,0.946,0.85,1.28320197586681e-132
"296","Snrpg",1.60779474014819e-136,-0.506865420700336,0.863,0.89,2.91075159756428e-132
"297","Hmga1",2.56574660220523e-136,-0.400657779655383,0.167,0.435,4.64502764863235e-132
"298","Prmt1",4.6722552772701e-136,-0.392835129439519,0.77,0.83,8.45865095396979e-132
"299","Ubxn1",4.70495784137749e-136,-0.345571714405603,0.896,0.905,8.51785567602981e-132
"300","Ptx3",7.51673259730553e-136,-0.385046292112165,0.113,0.384,1.36082926941619e-131
"301","Lamc2",9.0096039319027e-136,-0.557951513939152,0.739,0.821,1.63109869583166e-131
"302","Me1",2.78614965674924e-135,0.471233431976033,0.913,0.789,5.04404533857882e-131
"303","Fabp3",4.17881307369889e-135,0.581717944507326,0.231,0.03,7.56532318862448e-131
"304","Samd5",1.01841497118204e-134,-0.356180434738898,0.142,0.428,1.84373846382797e-130
