"","x"
"5828","Klra17"
"5829","Klra5"
"5830","Klra4"
"5831","Klra1"
"5832","Klra2"
"5833","Magohb"
"5834","Styk1"
"5835","Ybx3"
"5836","Smim10l1"
"5837","Etv6"
"5838","Gm17088"
"5839","Gm17089"
"5840","4933406J09Rik"
"5841","Bcl2l14"
"5842","Lrp6"
"5843","Gm38910"
"5844","Mansc1"
"5845","Borcs5"
"5846","Dusp16"
"5847","Gm36328"
"5848","Crebl2"
"5849","Gpr19"
"5850","2810454H06Rik"
"5851","Cdkn1b"
"5852","Lockd"
"5853","Ddx47"
"5854","Gprc5a"
"5855","Hebp1"
"5856","Fam234b"
"5857","Gm36640"
"5858","Emp1"
"5859","Atf7ip"
"5860","Plbd1"
"5861","Hist4h4"
"5862","H2afj"
"5863","Wbp11"
"5864","BC049715"
"5865","Mgp"
"5866","Arhgdib"
"5867","Rerg"
"5868","Eps8"
"5869","Strap"
"5870","Dera"
"5871","Slc15a5"
"5872","Mgst1"
"5873","Plekha5"
"5874","Aebp2"
"5875","Slco1a6"
"5876","Gm20400"
"5877","Slco1a5"
"5878","Pyroxd1"
"5879","Recql"
"5880","Golt1b"
"5881","Ldhb"
"5882","Kcnj8"
"5883","Abcc9"
"5884","Cmas"
"5885","St8sia1"
"5886","C2cd5"
"5887","Gm31108"
"5888","Etnk1"
"5889","1700126G02Rik"
"5890","D6Ertd474e"
"5891","Sox5"
"5892","Lrmp"
"5893","Casc1"
"5894","Etfrf1"
"5895","Kras"
"5896","Gm15706"
"5897","Gm15704"
"5898","Rassf8"
"5899","Bhlhe41"
"5900","Sspn"
"5901","Gm32914"
"5902","Itpr2"
"5903","Ints13"
"5904","Fgfr1op2"
"5905","Tm7sf3"
"5906","Med21"
"5907","Stk38l"
"5908","Arntl2"
"5909","Ppfibp1"
"5910","Rep15"
"5911","Mrps35"
"5912","Mansc4"
"5913","Klhl42"
"5914","Pthlh"
"5915","Gm6288"
"5916","Ccdc91"
"5917","Far2"
"5918","Ergic2"
"5919","Tmtc1"
"5920","Ipo8"
"5921","Caprin2"
"5922","Sinhcaf"
"5923","3010003L21Rik"
"5924","Dennd5b"
"5925","Etfbkmt"
"5926","Amn1"
"5927","Resf1"
"5928","Bicd1"
"5929","Gm21814"
"5930","AU018091"
"5931","Myadm"
"5932","Prkcg"
"5933","Ndufa3"
"5934","Tfpt"
"5935","Prpf31"
"5936","Gm15927"
"5937","Cnot3"
"5938","Leng1"
"5939","Tmc4"
"5940","Gm15929"
"5941","Mboat7"
"5942","Tsen34"
"5943","Lair1"
"5944","D030047H15Rik"
"5945","Leng8"
"5946","Leng9"
"5947","Cdc42ep5"
"5948","Ncr1"
"5949","Rdh13"
"5950","Gm15494"
"5951","Eps8l1"
"5952","Ppp1r12c"
"5953","Tnnt1"
"5954","Tnni3"
"5955","Dnaaf3"
"5956","Gm15873"
"5957","Tmem86b"
"5958","Ppp6r1"
"5959","Hspbp1"
"5960","Brsk1"
"5961","Kmt5c"
"5962","Cox6b2"
"5963","Il11"
"5964","Tmem238"
"5965","Ube2s"
"5966","Isoc2b"
"5967","Isoc2a"
"5968","Zfp628"
"5969","Nat14"
"5970","Ssc5d"
"5971","Sbk2"
"5972","Sbk3"
"5973","Zfp579"
"5974","Fiz1"
"5975","Zfp524"
"5976","Zfp865"
"5977","Ccdc106"
"5978","Zfp784"
"5979","Zfp580"
"5980","U2af2"
"5981","Epn1"
"5982","Zfp787"
"5983","Gm36371"
"5984","Zfp444"
"5985","Gm45069"
"5986","Zfp667"
"5987","Zfp583"
"5988","Gm3854"
"5989","Zfp78"
"5990","Zfp28"
"5991","Peg3"
"5992","Usp29"
"5993","Zfp954"
"5994","Zfp773"
"5995","Zfp418"
"5996","Zfp772"
"5997","Vmn2r29"
"5998","Clcn4"
"5999","Gm45631"
"6000","Vmn2r46"
"6001","Zik1"
"6002","Zfp551"
"6003","Zfp606"
"6004","Zscan18"
"6005","Zfp329"
"6006","Zfp110"
"6007","Zfp128"
"6008","Zscan22"
"6009","Rnf225"
"6010","1810019N24Rik"
"6011","Zfp324"
"6012","Zfp446"
"6013","Trim28"
"6014","Zbtb45"
"6015","Chmp2a"
"6016","Ube2m"
"6017","Mzf1"
"6018","Zswim9"
"6019","Lig1"
"6020","Pla2g4c"
"6021","Selenow"
"6022","Nop53"
"6023","Ehd2"
"6024","Bicra"
"6025","Gm38948"
"6026","Napa"
"6027","Kptn"
"6028","Meis3"
"6029","Dhx34"
"6030","C5ar2"
"6031","C5ar1"
"6032","Inafm1"
"6033","Ccdc9"
"6034","Bbc3"
"6035","Sae1"
"6036","Zc3h4"
"6037","Tmem160"
"6038","Arhgap35"
"6039","Gm29443"
"6040","Ap2s1"
"6041","Slc1a5"
"6042","Fkrp"
"6043","Strn4"
"6044","Prkd2"
"6045","9330104G04Rik"
"6046","Calm3"
"6047","Ppp5c"
"6048","Mill2"
"6049","Pglyrp1"
"6050","Ccdc61"
"6051","Mypop"
"6052","Mypopos"
"6053","Irf2bp1"
"6054","Foxa3"
"6055","Sympk"
"6056","Dmwd"
"6057","Dmpk"
"6058","Six5"
"6059","Fbxo46"
"6060","Qpctl"
"6061","Snrpd2"
"6062","Eml2"
"6063","Opa3"
"6064","Vasp"
"6065","1700058P15Rik"
"6066","Ppm1n"
"6067","Rtn2"
"6068","Gm26802"
"6069","Fosb"
"6070","D830036C21Rik"
"6071","Gm44698"
"6072","Ercc1"
"6073","Cd3eap"
"6074","Ppp1r13l"
"6075","Ercc2"
"6076","Gm26852"
"6077","Klc3"
"6078","Ckm"
"6079","Mark4"
"6080","Exoc3l2"
"6081","Bloc1s3"
"6082","Trappc6a"
"6083","Nkpd1"
"6084","Ppp1r37"
"6085","Gemin7"
"6086","Zfp296"
"6087","Clasrp"
"6088","Relb"
"6089","Clptm1"
"6090","Apoc2"
"6091","Apoc1"
"6092","Apoe"
"6093","Tomm40"
"6094","Gm20512"
"6095","Nectin2"
"6096","Bcam"
"6097","Cblc"
"6098","Bcl3"
"6099","Gm16174"
"6100","Gm19345"
"6101","Pvr"
"6102","Gm16251"
"6103","Igsf23"
"6104","Ceacam20"
"6105","Nlrp9b"
"6106","Nlrp4e"
"6107","Zfp180"
"6108","Zfp112"
"6109","Zfp235"
"6110","Zfp114"
"6111","Zfp111"
"6112","Zfp109"
"6113","Zfp108"
"6114","Zfp93"
"6115","Zfp61"
"6116","Zfp94"
"6117","Tescl"
"6118","Kcnn4"
"6119","Smg9"
"6120","Plaur"
"6121","Cadm4"
"6122","Zfp428"
"6123","Irgq"
"6124","Pinlyp"
"6125","Xrcc1"
"6126","Zfp575"
"6127","Ethe1"
"6128","Phldb3"
"6129","Gm26550"
"6130","Lypd3"
"6131","Cd177"
"6132","Ceacam10"
"6133","Gm9844"
"6134","Cd79a"
"6135","Arhgef1"
"6136","Rabac1"
"6137","Grik5"
"6138","Zfp574"
"6139","Pou2f2"
"6140","Dedd2"
"6141","Zfp526"
"6142","Gsk3a"
"6143","9130221H12Rik"
"6144","Erf"
"6145","Cic"
"6146","Pafah1b3"
"6147","Megf8"
"6148","4732471J01Rik"
"6149","Lipe"
"6150","Cxcl17"
"6151","Ceacam1"
"6152","Ceacam2"
"6153","Dmac2"
"6154","B3gnt8"
"6155","Bckdha"
"6156","Exosc5"
"6157","Tmem91"
"6158","B9d2"
"6159","Tgfb1"
"6160","Ccdc97"
"6161","Hnrnpul1"
"6162","Axl"
"6163","Cyp2b13"
"6164","Cyp2f2"
"6165","Egln2"
"6166","Rab4b"
"6167","Mia"
"6168","Snrpa"
"6169","BC024978"
"6170","Itpkc"
"6171","Coq8b"
"6172","Numbl"
"6173","Ltbp4"
"6174","Shkbp1"
"6175","Sptbn4"
"6176","Blvrb"
"6177","Sertad3"
"6178","Sertad1"
"6179","Prx"
"6180","Gm15541"
"6181","Hipk4"
"6182","Pld3"
"6183","2310022A10Rik"
"6184","Akt2"
"6185","Gm38973"
"6186","Map3k10"
"6187","Zfp607b"
"6188","Zfp60"
"6189","Zfp626"
"6190","Zfp59"
"6191","Zfp607a"
"6192","Zfp974"
"6193","Zfp780b"
"6194","Zfp850"
"6195","Psmc4"
"6196","Fcgbp"
"6197","9530053A07Rik"
"6198","Fbl"
"6199","Dyrk1b"
"6200","Eid2"
"6201","Eid2b"
"6202","Timm50"
"6203","Supt5"
"6204","Gm44709"
"6205","Plekhg2"
"6206","Zfp36"
"6207","Gm44710"
"6208","Med29"
"6209","Paf1"
"6210","Samd4b"
"6211","Gmfg"
"6212","Lrfn1"
"6213","Nccrp1"
"6214","Pak4"
"6215","Acp7"
"6216","Gm44618"
"6217","Fbxo27"
"6218","Fbxo17"
"6219","Mrps12"
"6220","Sars2"
"6221","Nfkbib"
"6222","Sirt2"
"6223","Rinl"
"6224","Hnrnpl"
"6225","Gm44702"
"6226","Ech1"
"6227","Lgals4"
"6228","Gm10648"
"6229","Lgals7"
"6230","Capn12"
"6231","Gm44700"
"6232","Actn4"
"6233","Gm44699"
"6234","Eif3k"
"6235","Map4k1"
"6236","Ryr1"
"6237","Rasgrp4"
"6238","Fam98c"
"6239","1110035H17Rik"
"6240","Spred3"
"6241","Ggn"
"6242","Psmd8"
"6243","Catsperg1"
"6244","Kcnk6"
"6245","Yif1b"
"6246","2200002D01Rik"
"6247","Spint2"
"6248","Ppp1r14a"
"6249","Dpf1"
"6250","Sipa1l3"
"6251","Zfp84"
"6252","Zfp30"
"6253","Zfp790"
"6254","Zfp940"
"6255","Zfp420"
"6256","Zfp27"
"6257","Zfp383"
"6258","Zfp74"
"6259","Zfp568"
"6260","Zfp14"
"6261","Zfp82"
"6262","Zfp566"
"6263","Zfp260"
"6264","Zfp382"
"6265","Zfp146"
"6266","Cox7a1"
"6267","Capns1"
"6268","Gm26810"
"6269","Tbcb"
"6270","Polr2i"
"6271","Wdr62"
"6272","Alkbh6"
"6273","Syne4"
"6274","Sdhaf1"
"6275","E130208F15Rik"
"6276","Lrfn3"
"6277","Tyrobp"
"6278","Hcst"
"6279","Nfkbid"
"6280","Aplp1"
"6281","Arhgap33"
"6282","Proser3"
"6283","Hspb6"
"6284","Lin37"
"6285","Psenen"
"6286","U2af1l4"
"6287","Igflr1"
"6288","Kmt2b"
"6289","Zbtb32"
"6290","Upk1a"
"6291","Cox6b1"
"6292","Rbm42"
"6293","Haus5"
"6294","Tmem147"
"6295","Tmem147os"
"6296","Gapdhs"
"6297","Gm26935"
"6298","Sbsn"
"6299","Dmkn"
"6300","Krtdap"
"6301","Usf2"
"6302","Gm17077"
"6303","Gm4673"
"6304","Lsr"
"6305","Fam187b"
"6306","Fxyd5"
"6307","Lgi4"
"6308","Fxyd3"
"6309","Hpn"
"6310","Scn1b"
"6311","Gramd1a"
"6312","G630030J09Rik"
"6313","Scgb2b26"
"6314","Scgb2b27"
"6315","Scgb1b27"
"6316","Wtip"
"6317","Uba2"
"6318","Pdcd2l"
"6319","Gpi1"
"6320","Gm12758"
"6321","4931406P16Rik"
"6322","Lsm14a"
"6323","Gm12764"
"6324","Kctd15"
"6325","Pepd"
"6326","Cebpg"
"6327","Gm45095"
"6328","Gm45091"
"6329","Cebpa"
"6330","Gpatch1"
"6331","Rhpn2"
"6332","Faap24"
"6333","Cep89"
"6334","Nudt19"
"6335","B230322F03Rik"
"6336","Ankrd27"
"6337","Pdcd5"
"6338","Dpy19l3"
"6339","Zfp507"
"6340","Tshz3"
"6341","Zfp536"
"6342","Uri1"
"6343","Ccne1"
"6344","D530033B14Rik"
"6345","1600014C10Rik"
"6346","Plekhf1"
"6347","Pop4"
"6348","Zfp619"
"6349","Gm37494"
"6350","AI987944"
"6351","Gm17102"
"6352","AW146154"
"6353","2610021A01Rik"
"6354","Zfp788"
"6355","Zfp141"
"6356","Zfp977"
"6357","Zfp976"
"6358","Zfp975"
"6359","Zfp715"
"6360","Siglecf"
"6361","Nkg7"
"6362","Etfb"
"6363","Vsig10l"
"6364","Gm2511"
"6365","Cd33"
"6366","Zfp658"
"6367","Zfp719"
"6368","Siglece"
"6369","Ctu1"
"6370","Klk14"
"6371","2310002F09Rik"
"6372","Klk13"
"6373","Klk11"
"6374","Klk10"
"6375","Klk9"
"6376","Klk8"
"6377","Klk7"
"6378","Klk6"
"6379","Klk1"
"6380","1700028J19Rik"
"6381","2410002F23Rik"
"6382","Clec11a"
"6383","Shank1"
"6384","1700008O03Rik"
"6385","Josd2"
"6386","5430431A17Rik"
"6387","Emc10"
"6388","Fam71e1"
"6389","Mybpc2"
"6390","Pold1"
"6391","Nr1h2"
"6392","Napsa"
"6393","Kcnc3"
"6394","Myh14"
"6395","Zfp473"
"6396","Vrk3"
"6397","Atf5"
"6398","Nup62"
"6399","Il4i1"
"6400","Tbc1d17"
"6401","Akt1s1"
"6402","Pnkp"
"6403","Ptov1"
"6404","Med25"
"6405","Fuz"
"6406","Ap2a1"
"6407","Cpt1c"
"6408","6530437J22Rik"
"6409","Prmt1"
"6410","Gm15545"
"6411","Bcl2l12"
"6412","Irf3"
"6413","Scaf1"
"6414","Rras"
"6415","Prr12"
"6416","Prrg2"
"6417","Nosip"
"6418","Rcn3"
"6419","Fcgrt"
"6420","Gm45552"
"6421","Flt3l"
"6422","Aldh16a1"
"6423","Pih1d1"
"6424","Slc17a7"
"6425","Dkkl1"
"6426","Tead2"
"6427","Cd37"
"6428","Trpm4"
"6429","Hrc"
"6430","Ppfia3"
"6431","Lin7b"
"6432","Snrnp70"
"6433","Kcna7"
"6434","Ntf5"
"6435","Ruvbl2"
"6436","Gys1"
"6437","Ftl1"
"6438","Bax"
"6439","Dhdh"
"6440","Tulp2"
"6441","Nucb1"
"6442","Ppp1r15a"
"6443","Plekha4"
"6444","Bcat2"
"6445","Izumo1"
"6446","Rasip1"
"6447","A030001D20Rik"
"6448","Fut2"
"6449","Dbp"
"6450","Sphk2"
"6451","Fam83e"
"6452","Sult2b1"
"6453","Gm31597"
"6454","Lmtk3"
"6455","Cyth2"
"6456","Kcnj14"
"6457","Grwd1"
"6458","Grin2d"
"6459","Kdelr1"
"6460","Tmem143"
"6461","Emp3"
"6462","Ccdc114"
"6463","Nomo1"
"6464","Sergef"
"6465","Gm15700"
"6466","Tph1"
"6467","Saal1"
"6468","Saa3"
"6469","Saa1"
"6470","Saa2"
"6471","Hps5"
"6472","Gtf2h1"
"6473","Ldha"
"6474","Ldhc"
"6475","Tsg101"
"6476","Uevld"
"6477","Spty2d1"
"6478","Gm32031"
"6479","Tmem86a"
"6480","Gm14377"
"6481","Zdhhc13"
"6482","E2f8"
"6483","Gm2788"
"6484","Nav2"
"6485","Htatip2"
"6486","Prmt3"
"6487","Fancf"
"6488","Gas2"
"6489","Svip"
"6490","Luzp2"
"6491","Siglech"
"6492","Tubgcp5"
"6493","Cyfip1"
"6494","Nipa2"
"6495","A230056P14Rik"
"6496","Nipa1"
"6497","Gm34121"
"6498","Herc2"
"6499","Gabrb3"
"6500","Atp10a"
"6501","Ube3a"
"6502","Snhg14"
"6503","Gm38393"
"6504","Snrpn"
"6505","Mkrn3"
"6506","Otud7a"
"6507","Klf13"
"6508","Gm27252"
"6509","E030018B13Rik"
"6510","Mtmr10"
"6511","Gm20457"
"6512","Fan1"
"6513","Mphosph10"
"6514","Mcee"
"6515","Nsmce3"
"6516","Tjp1"
"6517","Tarsl2"
"6518","Tm2d3"
"6519","1810008I18Rik"
"6520","Gm20684"
"6521","Pcsk6"
"6522","Snrpa1"
"6523","Selenos"
"6524","Gm26827"
"6525","Chsy1"
"6526","Lrrk1"
"6527","Gm44752"
"6528","Gm10974"
"6529","Aldh1a3"
"6530","Gm33570"
"6531","Asb7"
"6532","Lins1"
"6533","Cers3"
"6534","Adamts17"
"6535","1700112J16Rik"
"6536","Lysmd4"
"6537","Mef2a"
"6538","Lrrc28"
"6539","Ttc23"
"6540","Synm"
"6541","Igf1r"
"6542","Fam169b"
"6543","Arrdc4"
"6544","Nr2f2"
"6545","Mctp2"
"6546","A730056A06Rik"
"6547","Rgma"
"6548","Chd2"
"6549","Gm44686"
"6550","1810026B05Rik"
"6551","Fam174b"
"6552","St8sia2"
"6553","Slco3a1"
"6554","Gm7580"
"6555","Sv2b"
"6556","Akap13"
"6557","AU020206"
"6558","Klhl25"
"6559","Ntrk3"
"6560","Mrpl46"
"6561","Mrps11"
"6562","Det1"
"6563","Aen"
"6564","Isg20"
"6565","Acan"
"6566","Hapln3"
"6567","Mfge8"
"6568","Abhd2"
"6569","Rlbp1"
"6570","Fanci"
"6571","Polg"
"6572","Ticrr"
"6573","Kif7"
"6574","Pex11a"
"6575","Wdr93"
"6576","Anpep"
"6577","Ap3s2"
"6578","5430400D12Rik"
"6579","Arpin"
"6580","Zfp710"
"6581","Gm21057"
"6582","Idh2"
"6583","Sema4b"
"6584","Cib1"
"6585","Gdpgp1"
"6586","Ttll13"
"6587","Ngrn"
"6588","Vps33b"
"6589","Rccd1"
"6590","Prc1"
"6591","Unc45a"
"6592","Hddc3"
"6593","Man2a2"
"6594","Fes"
"6595","Furin"
"6596","Blm"
"6597","Crtc3"
"6598","Gm15880"
"6599","Iqgap1"
"6600","Gm44649"
"6601","Zscan2"
"6602","Wdr73"
"6603","Nmb"
"6604","Sec11a"
"6605","Gm44899"
"6606","Zfp592"
"6607","Pde8a"
"6608","Cpeb1"
"6609","2900076A07Rik"
"6610","Whamm"
"6611","Homer2"
"6612","Ramac"
"6613","3110040N11Rik"
"6614","Btbd1"
"6615","Tm6sf1"
"6616","Hdgfl3"
"6617","Bnc1"
"6618","Adamtsl3"
"6619","Saxo2"
"6620","Efl1"
"6621","4933406J10Rik"
"6622","Mex3b"
"6623","Gm16638"
"6624","Stard5"
"6625","Il16"
"6626","Tlnrd1"
"6627","Mesd"
"6628","Cemip"
"6629","Abhd17c"
"6630","Arnt2"
"6631","Gm2115"
"6632","Fah"
"6633","Zfand6"
"6634","2610206C17Rik"
"6635","Nox4"
"6636","Ctsc"
"6637","Gm44751"
"6638","Rab38"
"6639","Tmem135"
"6640","Fzd4"
"6641","Prss23"
"6642","Prss23os"
"6643","A230065N10Rik"
"6644","Me3"
"6645","Ccdc81"
"6646","Hikeshi"
"6647","Eed"
"6648","E230029C05Rik"
"6649","2310010J17Rik"
"6650","Picalm"
"6651","Ccdc83"
"6652","Sytl2"
"6653","Ccdc89"
"6654","Crebzf"
"6655","Tmem126a"
"6656","Tmem126b"
"6657","Dlg2"
"6658","Ccdc90b"
"6659","Ankrd42"
"6660","Gm26944"
"6661","Pcf11"
"6662","Gm26981"
"6663","4632427E13Rik"
"6664","Rab30"
"6665","Ddias"
"6666","Prcp"
"6667","Gm26862"
"6668","Fam181b"
"6669","Gm32647"
"6670","Tenm4"
"6671","C230038L03Rik"
"6672","Nars2"
"6673","Gab2"
"6674","Usp35"
"6675","Kctd21"
"6676","Alg8"
"6677","Ndufc2"
"6678","Thrsp"
"6679","Kctd14"
"6680","Ints4"
"6681","Aamdc"
"6682","Rsf1"
"6683","Rsf1os1"
"6684","Rsf1os2"
"6685","Clns1a"
"6686","Aqp11"
"6687","Pak1"
"6688","Gdpd4"
"6689","Myo7a"
"6690","Capn5"
"6691","Omp"
"6692","Gm16938"
"6693","Acer3"
"6694","Tsku"
"6695","Lrrc32"
"6696","Emsy"
"6697","Thap12"
"6698","Wnt11"
"6699","Uvrag"
"6700","Dgat2"
"6701","Map6"
"6702","Serpinh1"
"6703","Gdpd5"
"6704","Arrb1"
"6705","Gm15635"
"6706","Neu3"
"6707","Spcs2"
"6708","Xrra1"
"6709","Gm38405"
"6710","Rnf169"
"6711","Pold3"
"6712","Lipt2"
"6713","Kcne3"
"6714","Pgm2l1"
"6715","P4ha3"
"6716","Ppme1"
"6717","C2cd3"
"6718","Gm10603"
"6719","Ucp3"
"6720","Ucp2"
"6721","Dnajb13"
"6722","Coa4"
"6723","Mrpl48"
"6724","Rab6a"
"6725","Plekhb1"
"6726","Gm35082"
"6727","Fam168a"
"6728","Relt"
"6729","Arhgef17"
"6730","P2ry6"
"6731","P2ry2"
"6732","Fchsd2"
"6733","Atg16l2"
"6734","Stard10"
"6735","Arap1"
"6736","Pde2a"
"6737","Gm35363"
"6738","Art2b"
"6739","Clpb"
"6740","Inppl1"
"6741","Gm10602"
"6742","Folr2"
"6743","Folr1"
"6744","Anapc15"
"6745","Tomt"
"6746","Lamtor1"
"6747","Lrrc51"
"6748","Numa1"
"6749","Il18bp"
"6750","Rnf121"
"6751","Xndc1"
"6752","Nup98"
"6753","Pgap2"
"6754","Rhog"
"6755","Stim1"
"6756","Rrm1"
"6757","Trim21"
"6758","Trim68"
"6759","Hbb-bs"
"6760","Trim6"
"6761","Trim34a"
"6762","Trim34b"
"6763","Trim12c"
"6764","Trim30a"
"6765","Fam160a2"
"6766","Cavin3"
"6767","Smpd1"
"6768","Apbb1"
"6769","Hpx"
"6770","Trim3"
"6771","Arfip2"
"6772","Timm10b"
"6773","Dnhd1"
"6774","Rrp8"
"6775","Ilk"
"6776","Taf10"
"6777","Tpp1"
"6778","Mrpl17"
"6779","Gm4070"
"6780","Gm20663"
"6781","Gvin1"
"6782","Syt9"
"6783","Ppfibp2"
"6784","Cyb5r2"
"6785","Olfr482"
"6786","Nlrp10"
"6787","Eif3f"
"6788","Lmo1"
"6789","St5"
"6790","Akip1"
"6791","BC051019"
"6792","Tmem9b"
"6793","Nrip3"
"6794","Dennd5a"
"6795","Tmem41b"
"6796","1600010M07Rik"
"6797","Ipo7"
"6798","Zfp143"
"6799","Wee1"
"6800","Swap70"
"6801","Gm45515"
"6802","Sbf2"
"6803","Adm"
"6804","Ampd3"
"6805","Rnf141"
"6806","Ctr9"
"6807","Eif4g2"
"6808","1700012D14Rik"
"6809","Galnt18"
"6810","Usp47"
"6811","Dkk3"
"6812","Mical2"
"6813","Parva"
"6814","Parvaos"
"6815","2310014F06Rik"
"6816","Tead1"
"6817","Rassf10"
"6818","Arntl"
"6819","Btbd10"
"6820","Far1"
"6821","Far1os"
"6822","Gm5600"
"6823","Spon1"
"6824","Rras2"
"6825","Copb1"
"6826","Psma1"
"6827","4933406I18Rik"
"6828","Pde3b"
"6829","Cyp2r1"
"6830","Calcb"
"6831","Sox6"
"6832","1110004F10Rik"
"6833","1700003G18Rik"
"6834","Plekha7"
"6835","Gm44867"
"6836","Gm44777"
"6837","Pik3c2a"
"6838","AV356131"
"6839","Nucb2"
"6840","Gm45151"
"6841","4732496C06Rik"
"6842","Xylt1"
"6843","Arl6ip1"
"6844","Smg1"
"6845","Syt17"
"6846","Itpripl2"
"6847","Coq7"
"6848","Tmc7"
"6849","Tmc5"
"6850","Gde1"
"6851","Ccp110"
"6852","Vps35l"
"6853","Knop1"
"6854","Iqck"
"6855","Gprc5b"
"6856","Thumpd1"
"6857","Eri2"
"6858","Rexo5"
"6859","Dcun1d3"
"6860","Lyrm1"
"6861","Tmem159"
"6862","Uqcrc2"
"6863","9030407P20Rik"
"6864","Mosmo"
"6865","Vwa3a"
"6866","Eef2k"
"6867","Polr3e"
"6868","Cdr2"
"6869","Mfsd13b"
"6870","Mettl9"
"6871","Igsf6"
"6872","Otoa"
"6873","Usp31"
"6874","Scnn1g"
"6875","Scnn1b"
"6876","Cog7"
"6877","Gga2"
"6878","Ears2"
"6879","Ubfd1"
"6880","Ndufab1"
"6881","Palb2"
"6882","Dctn5"
"6883","Gm15489"
"6884","Plk1"
"6885","Prkcb"
"6886","Rbbp6"
"6887","Gm20274"
"6888","Gm45847"
"6889","Tnrc6a"
"6890","Arhgap17"
"6891","Lcmt1"
"6892","3100003L05Rik"
"6893","Kdm8"
"6894","Nsmce1"
"6895","Il4ra"
"6896","Gm44876"
"6897","Il21r"
"6898","Gtf3c1"
"6899","D430042O09Rik"
"6900","Xpo6"
"6901","Sbk1"
"6902","Lat"
"6903","Spns1"
"6904","Nfatc2ip"
"6905","Rabep2"
"6906","Atp2a1"
"6907","Sh2b1"
"6908","Tufm"
"6909","Atxn2l"
"6910","Eif3c"
"6911","Cln3"
"6912","Apobr"
"6913","Nupr1"
"6914","2510046G10Rik"
"6915","Sgf29"
"6916","Sult1a1"
"6917","Slx1b"
"6918","Bola2"
"6919","Coro1a"
"6920","Mapk3"
"6921","Gdpd3"
"6922","Gm9967"
"6923","Ypel3"
"6924","Tbx6"
"6925","Ppp4c"
"6926","Aldoa"
"6927","Fam57b"
"6928","Aldoa.1"
"6929","Doc2a"
"6930","Ino80e"
"6931","Hirip3"
"6932","Taok2"
"6933","Tmem219"
"6934","Kctd13"
"6935","Sez6l2"
"6936","Cdipt"
"6937","Mvp"
"6938","Maz"
"6939","Kif22"
"6940","AI467606"
"6941","Spn"
"6942","Cd2bp2"
"6943","Tbc1d10b"
"6944","Mylpf"
"6945","Sept1"
"6946","Zfp553"
"6947","Zfp771"
"6948","Dctpp1"
"6949","Sephs2"
"6950","Itgal"
"6951","Zfp768"
"6952","Zfp747"
"6953","9130019O22Rik"
"6954","E430018J23Rik"
"6955","Zfp764"
"6956","Zfp688"
"6957","Zfp689"
"6958","B130055M24Rik"
"6959","Prr14"
"6960","Fbrs"
"6961","1700008J07Rik"
"6962","Srcap"
"6963","Gm28198"
"6964","Tmem265"
"6965","Phkg2"
"6966","Ccdc189"
"6967","Rnf40"
"6968","Gm44759"
"6969","Zfp629"
"6970","Bcl7c"
"6971","Gm39090"
"6972","Ctf1"
"6973","Fbxl19"
"6974","Orai3"
"6975","Setd1a"
"6976","Hsd3b7"
"6977","Stx4a"
"6978","Zfp668"
"6979","Zfp646"
"6980","Prss53"
"6981","Vkorc1"
"6982","Bckdk"
"6983","Kat8"
"6984","Prss8"
"6985","Prss36"
"6986","Fus"
"6987","Pycard"
"6988","Itgam"
"6989","Itgax"
"6990","Cox6a2"
"6991","9130023H24Rik"
"6992","Armc5"
"6993","Tgfb1i1"
"6994","Slc5a2"
"6995","BC017158"
"6996","Rgs10"
"6997","Tial1"
"6998","Bag3"
"6999","Inpp5f"
"7000","Mcmbp"
"7001","Gm44672"
"7002","Sec23ip"
"7003","Wdr11"
"7004","Fgfr2"
"7005","Ate1"
"7006","Nsmce4a"
"7007","Tacc2"
"7008","Plekha1"
"7009","Htra1"
"7010","2310057M21Rik"
"7011","Pstk"
"7012","Ikzf5"
"7013","Acadsb"
"7014","Bub3"
"7015","Chst15"
"7016","Oat"
"7017","Lhpp"
"7018","Fam53b"
"7019","Eef1akmt2"
"7020","Abraxas2"
"7021","1500002F19Rik"
"7022","Zranb1"
"7023","Ctbp2"
"7024","Edrf1"
"7025","Uros"
"7026","Bccip"
"7027","Dhx32"
"7028","Fank1"
"7029","Adam12"
"7030","D7Ertd443e"
"7031","Dock1"
"7032","Insyn2a"
"7033","Ptpre"
"7034","5830432E09Rik"
"7035","Mki67"
"7036","Mgmt"
"7037","9430038I01Rik"
"7038","Glrx3"
"7039","Gm45397"
"7040","Mapk1ip1"
"7041","Ppp2r2d"
"7042","Bnip3"
"7043","Stk32c"
"7044","Lrrc27"
"7045","Pwwp2b"
"7046","Gm32486"
"7047","Inpp5a"
"7048","Cfap46"
"7049","Adgra1"
"7050","Gm16201"
"7051","6430531B16Rik"
"7052","Adam8"
"7053","Tubgcp2"
"7054","Zfp511"
"7055","Caly"
"7056","Fuom"
"7057","Echs1"
"7058","Paox"
"7059","Mtg1"
"7060","Zfp941"
"7061","Urah"
"7062","Bet1l"
"7063","Ric8a"
"7064","Sirt3"
"7065","Psmd13"
"7066","Pgghg"
"7067","Ifitm5"
"7068","Ifitm2"
"7069","Ifitm1"
"7070","Ifitm3"
"7071","Ifitm6"
"7072","B4galnt4"
"7073","Pkp3"
"7074","Sigirr"
"7075","Ano9"
"7076","Ptdss2"
"7077","Rnh1"
"7078","Hras"
"7079","Lrrc56"
"7080","Lmntd2"
"7081","Rassf7"
